,UMAP1,UMAP2,Class
136,1.5556957,5.454137,0
137,4.729897,3.936605,0
138,12.752185,-5.6282988,1
139,2.649615,5.920309,0
140,12.994402,7.687228,0
141,-11.749866,0.46009102,0
142,13.715585,-4.105991,0
143,12.998621,7.6910586,0
144,4.7919283,3.9097505,0
145,-4.9138165,6.8719544,0
146,-18.010277,8.704456,0
147,4.002002,5.2723055,0
148,5.3285117,13.274316,0
149,15.695934,-2.6142845,0
150,3.1672091,4.861858,0
151,-3.0871444,12.765274,0
152,2.8309696,2.7394779,0
153,13.712578,-4.102997,0
154,1.3094574,5.372755,0
155,12.980608,7.6765943,0
156,-16.87022,-3.0892985,0
157,4.791297,3.9103203,0
158,-8.249388,-14.583867,0
159,7.6621947,12.601407,0
160,-11.735376,0.45578554,0
161,-16.88707,-3.1062865,0
162,13.719728,-4.1073337,0
163,13.128565,7.827488,0
164,4.760615,3.9287992,0
165,3.725379,4.747089,0
166,2.6828346,4.5869837,0
167,4.8800364,2.8331678,0
168,12.974545,7.6706123,0
169,-16.823477,-3.0422902,0
170,-9.268188,-0.70079195,0
171,5.319927,13.278099,0
172,1.106353,5.635374,0
173,2.7709115,4.5978494,0
174,3.7218616,4.4099245,0
175,4.1563773,6.195333,0
176,-8.254608,-14.599481,0
177,7.6579623,12.606022,0
178,7.2424736,9.725835,0
179,12.19973,-7.488139,0
180,-2.814339,2.8872483,1
181,-9.2692995,-0.7005514,0
182,-2.8261738,15.404256,0
183,-11.316296,-4.240376,0
184,13.195977,7.8640194,0
185,-10.064598,-5.5602007,1
186,-11.733783,0.45542222,0
187,-9.045485,4.9810786,0
188,12.199689,-7.492073,0
189,12.981746,7.675184,0
190,-13.440711,-2.085421,0
191,1.8649294,5.2878838,0
192,4.165205,6.2040486,0
193,1.572883,5.376493,0
194,7.8274055,-7.397347,0
195,-2.8264863,15.40392,0
196,-16.853075,-3.0726433,0
197,7.238969,9.723408,0
198,-8.40066,2.7547412,0
199,1.3063402,5.8106318,0
200,2.5054622,5.2548532,0
201,2.5181499,5.8734894,0
202,-10.01865,16.8584,0
203,-13.553284,-2.1982925,0
204,13.197691,7.903777,0
205,-7.785329,-1.0069914,1
206,-16.888988,-3.107822,0
207,-8.248017,-14.5937,0
208,5.340266,13.258618,0
209,2.7177908,4.5803366,0
210,3.1645317,4.8764987,0
211,4.1671424,6.1989946,0
212,1.2061437,6.2374654,0
213,13.728762,-4.117643,0
214,3.9095366,4.3276,0
215,16.286636,10.991714,0
216,-10.018332,16.85998,0
217,4.764806,3.925575,0
218,2.4977458,5.254415,0
219,-9.386639,4.523981,0
220,7.8269176,-7.3904295,0
221,-10.068128,-5.5585284,1
222,4.343532,4.093575,0
223,1.3319172,5.787359,0
224,7.2826805,9.766766,0
225,5.3303404,13.264917,0
226,-10.01903,16.859549,0
227,-10.018647,16.862846,0
228,-13.979719,7.1544046,1
229,-16.865095,-3.084201,0
230,13.726917,-4.1181955,0
231,-7.7745433,-0.9982806,1
232,3.791501,4.25314,0
233,0.92765415,-3.8246555,0
234,5.3139014,13.288113,0
235,1.6278017,5.2289367,0
236,2.458959,5.3077874,0
237,5.3166423,13.26191,0
238,3.5062664,3.9229872,0
239,3.8990076,4.418579,0
240,3.8068504,4.675194,0
241,2.4095857,5.339737,0
242,4.38892,4.827876,0
243,-7.775981,-0.99869967,1
244,1.1401525,5.5675893,0
245,2.454769,5.287428,0
246,1.1473396,5.6328874,0
247,7.8580117,-7.3831544,0
248,3.7175157,4.7471094,0
249,-4.682958,7.298564,0
250,3.6130388,4.664655,0
251,12.751954,-5.628466,1
252,-9.271538,-0.7022047,0
253,4.156612,6.1854634,0
254,5.3015265,13.293154,0
255,16.279594,10.998797,0
256,0.9340363,-3.8275251,0
257,4.382586,4.8459444,0
258,12.202644,-7.4917645,0
259,15.698997,-2.6179225,0
260,12.96886,7.663863,0
261,-10.070225,-5.550005,1
262,4.822087,3.8779545,0
263,7.8401074,-7.3832345,0
264,1.3544537,5.417859,0
265,-2.8262691,15.403725,0
266,-7.718761,9.567286,0
267,-11.304499,-4.25125,0
268,-8.254612,-14.603415,0
269,10.132041,6.7036047,1
270,-8.384238,2.7735877,0
271,10.131998,6.703847,1
272,3.2157233,3.544518,0
273,7.8353653,-7.3856134,0
274,3.913523,4.367935,0
275,13.011335,7.6892548,0
276,12.991388,7.6847167,0
277,4.362538,4.8221283,0
278,-5.5968943,-1.6907433,0
279,-8.386592,2.7766433,0
280,10.109649,-9.566436,1
281,-8.251814,-14.593525,0
282,-9.364853,4.534909,0
283,-8.414924,2.759139,0
284,16.300632,10.977612,0
285,13.139625,7.830725,0
286,15.684507,-2.6010985,0
287,7.654185,12.609491,0
288,13.259379,7.9576406,0
289,-9.045138,4.9831886,0
290,-9.267996,-0.70079273,0
291,5.3080373,13.282245,0
292,-8.408975,2.7463572,0
293,5.33383,13.26381,0
294,-11.317179,-4.23644,0
295,15.7002535,-2.61868,0
296,7.819746,-7.4040365,0
297,-4.650877,7.16706,0
298,1.3255358,5.8079705,0
299,14.996336,4.545078,1
300,-11.772777,5.562422,0
301,2.7194312,4.5857835,0
302,1.8472668,5.2790513,0
303,-16.837568,-3.057342,0
304,2.819302,2.7250664,0
305,11.089932,3.218998,0
306,16.268757,11.009696,0
307,7.2195525,9.7040205,0
308,13.13331,7.8183465,0
309,-13.524913,-2.1706812,0
310,2.4531827,5.3121247,0
311,-10.069141,-5.559893,1
312,3.2665946,3.6129196,0
313,1.2814535,6.212062,0
314,7.6615586,12.60222,0
315,-7.7742863,-0.9995425,1
316,1.7255112,5.219672,0
317,7.8240666,-7.391038,0
318,1.2331942,6.078022,0
319,1.6965748,5.465275,0
320,-8.40526,2.7526293,0
321,1.3582535,5.399488,0
322,3.141138,4.8959665,0
323,-8.238298,-14.5804825,0
324,13.211767,7.910332,0
325,5.3626943,13.241158,0
326,7.842345,-7.380946,0
327,-14.249373,6.950262,1
328,2.6132588,5.9082756,0
329,7.6571927,12.606739,0
330,7.3024187,-11.763674,1
331,16.279812,10.998277,0
332,4.153243,6.192861,0
333,-16.895472,-3.1148353,0
334,2.815599,2.7242553,0
335,4.311944,18.898819,0
336,12.969603,7.664074,0
337,5.3102727,13.2807665,0
338,-9.271777,-0.7032895,0
339,13.15184,7.8485866,0
340,4.7734246,3.923727,0
341,-16.872791,-3.0921357,0
342,-11.319809,-4.2340527,0
343,1.332034,5.767801,0
344,12.198281,-7.4913287,0
345,-3.4248748,13.352973,0
346,1.2773902,6.026258,0
347,7.8319902,-7.3887115,0
348,-5.6050644,-2.6332772,0
349,-9.266641,-0.7000365,0
350,-7.1161885,9.709106,0
351,13.19765,7.876912,0
352,-16.842688,-3.0616612,0
353,-8.241637,-14.587513,0
354,3.932111,5.1215644,0
355,-9.290542,-0.71797484,0
356,13.183796,7.8648796,0
357,-14.263517,6.935865,1
358,3.9725218,4.3403745,0
359,3.1793604,4.867018,0
360,14.004598,1.3654002,0
361,-3.2115028,12.819477,0
362,-7.2951393,9.267245,0
363,13.214552,7.8968625,0
364,3.1662047,4.873272,0
365,-9.044804,4.9821978,0
366,4.1847796,4.7749166,0
367,1.1111565,5.6096916,0
368,7.657649,12.606509,0
369,-4.541935,7.9618063,0
370,3.2936249,4.8131094,0
371,13.1220045,7.8214326,0
372,4.344991,4.82187,0
373,13.717748,-4.106597,0
374,7.8240423,-7.401486,0
375,5.330026,13.269961,0
376,13.723139,-4.113588,0
377,16.282259,10.99577,0
378,3.2094188,3.5422378,0
379,-16.85391,-3.072579,0
380,-13.979435,7.1546144,1
381,-13.536886,-2.1835063,0
382,4.3542213,4.8346205,0
383,7.657052,12.606211,0
384,15.91978,6.258587,0
385,7.3030415,-11.763538,1
386,12.97636,7.674696,0
387,-2.645741,12.664191,0
388,16.285507,10.992588,0
389,4.3804007,4.79528,0
390,-8.243185,-14.582029,0
391,7.250035,9.7347355,0
392,-16.86874,-3.0876179,0
393,13.706185,-4.0971828,0
394,13.002735,7.6950717,0
395,-3.7776659,12.976956,0
396,-8.381705,2.7839246,0
397,3.9899542,5.263298,0
398,13.707507,-4.1007032,0
399,-13.97237,7.1604524,1
400,2.6353776,5.9082265,0
401,-8.251232,-14.592233,0
402,-13.968793,7.162506,1
403,4.165617,6.201143,0
404,-8.409631,2.7543063,0
405,-8.390413,2.7485113,0
406,5.3310676,13.265706,0
407,-11.334278,-4.221477,0
408,-10.01715,16.841772,0
409,12.9788885,7.6763134,0
410,4.3721704,4.825012,0
411,-4.650716,6.7269664,0
412,13.242311,7.9408264,0
413,3.579717,4.0452585,0
414,12.53195,-5.433969,1
415,2.731398,4.5794344,0
416,1.1259782,5.5999126,0
417,7.3036985,-11.764038,1
418,3.2131584,3.544145,0
419,-8.115719,10.159595,0
420,3.2937124,3.6288567,0
421,4.871053,2.8422744,0
422,-13.977891,7.1557126,1
423,12.990908,7.687056,0
424,-8.388993,2.7713103,0
425,1.3152502,6.285336,0
426,13.22278,7.905621,0
427,-8.250578,-14.605432,0
428,-11.712437,5.497465,0
429,0.939866,-3.8325415,0
430,-10.018829,16.859848,0
431,3.5890837,4.046278,0
432,12.189943,-7.4733953,0
433,2.5768852,5.883627,0
434,1.3442827,5.824579,0
435,4.8820705,2.831814,0
436,1.1019386,5.6029267,0
437,7.2476625,9.729486,0
438,16.27726,11.001127,0
439,13.178799,7.8698983,0
440,-8.400934,2.752548,0
441,7.2466307,9.731065,0
442,3.975401,4.335601,0
443,-8.379363,2.7661357,0
444,4.0373545,5.3420672,0
445,13.120863,7.8180656,0
446,3.1773767,3.514794,0
447,13.144488,7.842227,0
448,4.1766243,6.206745,0
449,15.919836,6.2625175,0
450,-8.406001,2.7551277,0
451,12.200556,-7.4898586,0
452,-11.73697,0.4562347,0
453,1.2347497,6.0068083,0
454,-11.734251,0.45522445,0
455,-3.1640673,13.271543,0
456,-16.861845,-3.080823,0
457,4.174225,6.188025,0
458,3.8910744,4.3580694,0
459,13.050497,7.742513,0
460,7.829262,-7.39533,0
461,3.740768,4.3691516,0
462,7.657177,12.605596,0
463,4.3517876,4.808334,0
464,13.709531,-4.100442,0
465,13.152185,7.84303,0
466,-11.328354,-4.226626,0
467,2.8095162,2.719208,0
468,12.205362,-7.4884334,0
469,3.8169866,4.688774,0
470,2.8314621,2.7421603,0
471,4.3521237,4.85096,0
472,1.1131856,5.6448064,0
473,13.711956,-4.103626,0
474,1.332585,5.823312,0
475,0.92291623,-3.8132453,0
476,-9.396583,4.503521,0
477,2.712797,4.5828085,0
478,1.4122602,6.193101,0
479,16.277895,10.999434,0
480,-8.245117,-14.584799,0
481,12.216484,-7.473822,0
482,1.1897397,5.6168036,0
483,-2.8263345,15.403989,0
484,1.594523,5.3651805,0
485,3.8893802,4.3547583,0
486,4.008833,5.2763047,0
487,-9.389566,4.517475,0
488,13.255525,7.953256,0
489,13.2560625,7.943996,0
490,1.0839581,5.601871,0
491,1.6339726,9.688331,1
492,-14.25899,6.9411197,1
493,12.996317,7.694914,0
494,3.3006043,4.818243,0
495,-8.263138,-14.612736,0
496,-17.95952,8.637473,0
497,13.137946,7.827315,0
498,4.741329,3.905949,0
499,4.166284,6.200008,0
500,3.1490912,4.8846793,0
501,7.6636686,12.60115,0
502,7.282206,9.7671385,0
503,4.882907,2.828529,0
504,2.7353497,4.5831113,0
505,12.538595,-5.438532,1
506,-4.564256,7.314998,0
507,-7.6893263,9.558794,0
508,1.2190223,6.240936,0
509,-9.045262,4.9818497,0
510,0.9396994,-3.8312562,0
511,-16.85613,-3.0751717,0
512,1.111331,5.619023,0
513,13.707427,-4.098581,0
514,13.733685,-4.1233287,0
515,-11.784559,5.574381,0
516,13.264454,7.963612,0
517,-16.860867,-3.0795715,0
518,3.2089894,3.5139391,0
519,4.784955,3.912402,0
520,4.0463552,5.3450413,0
521,5.303693,13.291408,0
522,3.8940384,4.3966227,0
523,-14.255031,6.9442353,1
524,0.93873435,-3.8287838,0
525,2.591646,5.85665,0
526,13.011501,7.7028604,0
527,7.8294916,-7.3984594,0
528,13.724354,-4.1138067,0
529,3.8077948,4.671665,0
530,13.218096,7.909046,0
531,4.7926793,3.9024005,0
532,-10.0433655,-5.5882435,1
533,12.967942,7.6670914,0
534,10.699684,-14.013723,1
535,-13.572408,-2.1999636,0
536,-8.254288,-14.595462,0
537,-9.36937,4.4998446,0
538,7.234771,9.718023,0
539,1.1452442,5.586972,0
540,7.856409,-7.3657846,0
541,-5.549523,-2.1697676,0
542,-10.066189,-5.583308,1
543,4.1413317,4.1769986,0
544,-8.199514,9.393918,0
545,4.3737726,4.8341875,0
546,-11.734617,0.45535803,0
547,-2.826218,15.403903,0
548,1.1196016,5.6362143,0
549,-11.315808,-4.240749,0
550,0.94010735,-3.8301914,0
551,-5.072195,7.6316977,0
552,3.7889616,4.334456,0
553,1.4007252,5.850065,0
554,3.1886115,3.515195,0
555,3.9090257,4.3905444,0
556,-14.280937,6.9187274,1
557,1.3591151,5.303793,0
558,2.4689817,5.3182473,0
559,-11.307207,-4.2488766,0
560,7.6715374,12.590939,0
561,1.3095783,5.3999143,0
562,1.1185744,5.618965,0
563,-13.540776,-2.183143,0
564,4.8785043,2.835583,0
565,10.109725,-9.566399,1
566,-10.018865,16.860014,0
567,-5.6093388,-2.6524527,0
568,12.545652,-5.444354,1
569,4.8765597,2.8354456,0
570,7.809172,-7.4116373,0
571,1.3440585,5.8126793,0
572,4.8220625,3.885064,0
573,2.6139138,5.91018,0
574,12.946304,7.6411853,0
575,2.4614937,5.2788754,0
576,-9.392749,4.5046687,0
577,3.2145607,3.5687506,0
578,3.2565901,4.8715696,0
579,-0.4124614,-3.62418,1
580,-11.339499,-4.218698,0
581,4.3376994,4.8008065,0
582,3.198273,3.517269,0
583,4.1855674,4.1697135,0
584,3.5783827,4.6588507,0
585,7.8394885,-7.3874087,0
586,-9.273865,-0.7035523,0
587,0.9310596,-3.8252897,0
588,13.704536,-4.0970793,0
589,7.8260765,-7.382583,0
590,-7.777752,-1.000225,1
591,-4.1495476,7.0543976,0
592,2.8438387,2.7526598,0
593,-10.074273,-5.554577,1
594,-11.315782,-4.2391577,0
595,-13.978226,7.1556377,1
596,16.284689,10.993595,0
597,-11.744167,0.46199805,0
598,14.996949,4.544712,1
599,-14.26394,6.93608,1
600,-3.1154525,13.215543,0
601,12.940778,7.637539,0
602,-17.932142,8.615902,0
603,13.194099,7.897687,0
604,4.143436,6.1775703,0
605,-16.868942,-3.088584,0
606,-4.176341,7.060423,0
607,13.143448,7.834031,0
608,4.066676,5.384061,0
609,0.931613,-3.8243933,0
610,-7.278791,9.24392,0
611,14.00553,1.364723,0
612,-18.14391,8.83836,0
613,-7.8027773,-1.022936,1
614,3.5987294,4.0293183,0
615,12.202592,-7.489116,0
616,-7.8384056,9.629929,0
617,12.202235,-7.491633,0
618,-8.224521,-14.565414,0
619,13.712279,-4.102668,0
620,3.6905777,4.4255195,0
621,2.617899,5.9081287,0
622,1.082694,5.652046,0
623,3.8953173,4.372989,0
624,-9.047436,4.9798675,0
625,7.250043,9.736823,0
626,1.3669258,5.420083,0
627,-9.390183,4.5288806,0
628,7.6495748,12.613682,0
629,-16.861664,-3.0805647,0
630,-5.5992994,-1.6868298,0
631,-8.264327,-14.582197,0
632,1.3494819,-8.435064,0
633,13.146383,7.843495,0
634,13.066534,7.759114,0
635,4.864471,2.8472874,0
636,3.9007397,4.3388014,0
637,-8.355234,2.7501674,0
638,-4.309664,7.5804935,0
639,-11.305341,-4.2483826,0
640,4.1577997,6.190152,0
641,13.144623,7.8388042,0
642,12.981252,7.6797304,0
643,13.002304,7.695681,0
644,3.8135912,4.402852,0
645,1.1200799,5.6590486,0
646,15.695874,-2.6145961,0
647,16.28717,10.991135,0
648,4.7145686,3.954654,0
649,1.2001879,5.599193,0
650,4.8031983,3.9207594,0
651,16.280123,10.998492,0
652,3.6178455,4.6584196,0
653,-0.41085133,-3.622548,1
654,9.763239,16.511637,1
655,2.8085408,2.7165735,0
656,10.018827,4.729857,0
657,7.660915,12.603517,0
658,3.8221703,4.8813114,0
659,0.95854366,-3.8524597,0
660,-16.845377,-3.068934,0
661,-8.444765,2.725406,0
662,12.562475,-5.458769,1
663,12.528758,-5.4317636,1
664,12.192726,-7.4929256,0
665,4.876848,2.837971,0
666,12.980985,7.673949,0
667,3.6260962,4.121747,0
668,3.8113143,4.389273,0
669,3.1560621,4.884021,0
670,4.8051205,3.896973,0
671,-9.04278,4.9842954,0
672,-7.8312297,9.625396,0
673,1.3595026,5.354285,0
674,3.7293298,4.7447853,0
675,-2.8265033,15.403953,0
676,0.93845063,-3.8336363,0
677,13.159125,7.856508,0
678,3.8209755,4.898269,0
679,15.703444,-2.62139,0
680,1.3203299,6.045113,0
681,7.826371,-7.38218,0
682,1.3317143,5.3753405,0
683,2.7240486,4.570713,0
684,4.3329563,18.919655,0
685,-11.310236,-4.244756,0
686,0.9326665,-3.825802,0
687,-8.244192,-14.580936,0
688,4.014988,5.287656,0
689,4.8041873,3.899317,0
690,2.7239335,4.5812526,0
691,5.3413763,13.259768,0
692,13.248616,7.9373593,0
693,-7.2874756,9.264029,0
694,12.752177,-5.628484,1
695,-16.825348,-3.0444856,0
696,4.8773584,2.8369524,0
697,-0.4130803,-3.6232672,1
698,-13.97764,7.1559863,1
699,-7.320507,9.296598,0
700,-0.41247818,-3.6241372,1
701,-7.802193,10.169727,0
702,3.7622564,4.288721,0
703,16.284506,10.993802,0
704,3.8010375,4.441436,0
705,3.7983541,4.4253216,0
706,16.29649,10.981833,0
707,-9.408141,4.5231595,0
708,7.807408,-7.406866,0
709,15.692443,-2.610514,0
710,3.8064463,4.6497345,0
711,-7.66081,9.638801,0
712,4.0465646,5.3391843,0
713,2.6685462,5.9105077,0
714,5.361372,13.247994,0
715,-8.251324,-14.591716,0
716,16.275991,11.001995,0
717,4.0006394,4.2999425,0
718,13.1634655,7.8579597,0
719,-9.269671,-0.70079654,0
720,13.101608,7.793113,0
721,4.847681,3.8625696,0
722,1.6221654,5.458411,0
723,-3.046797,12.753155,0
724,3.915695,4.3373146,0
725,12.523271,-5.426335,1
726,2.4947834,5.271085,0
727,-13.638152,-2.2834892,0
728,-8.248723,-14.58708,0
729,4.029207,5.322303,0
730,3.5552523,4.718705,0
731,-5.078337,7.637898,0
732,-10.073578,-5.5545287,1
733,-2.8140697,2.8884578,1
734,2.8196907,2.7304335,0
735,2.7009678,4.5931005,0
736,1.6207368,5.106484,0
737,9.762851,16.512888,1
738,2.7892203,2.6932125,0
739,-9.395154,4.503072,0
740,-9.394173,4.5017357,0
741,-8.241586,-14.581195,0
742,13.093234,7.787401,0
743,-8.261449,-14.609824,0
744,3.8489616,4.3987026,0
745,3.2130609,3.546765,0
746,2.62607,5.888562,0
747,4.8718996,2.8414392,0
748,7.302401,-11.763744,1
749,1.1325608,5.626722,0
750,13.2396555,7.9296193,0
751,5.327128,13.27704,0
752,1.1572003,5.599676,0
753,2.6262133,5.8787284,0
754,-8.262205,-14.605981,0
755,-16.870497,-3.0897045,0
756,3.7506642,4.340795,0
757,-11.831128,5.6177874,0
758,4.859547,2.854041,0
759,13.22251,7.913122,0
760,12.198166,-7.491074,0
761,13.12032,7.8195724,0
762,2.7874634,2.6956763,0
763,-9.267582,-0.7009286,0
764,12.961078,7.657045,0
765,-7.776774,10.128194,0
766,1.448609,6.081623,0
767,-2.8264096,15.4042635,0
768,15.696474,-2.6148853,0
769,-8.247562,-14.598717,0
770,3.1323369,4.9061155,0
771,16.274452,11.004431,0
772,7.8314066,-7.3839607,0
773,1.3780987,6.176534,0
774,-8.434764,9.757998,0
775,4.1428885,4.1702304,0
776,-14.260794,6.9395905,1
777,13.0924835,7.7863193,0
778,3.1936111,3.5321846,0
779,4.157452,6.197896,0
780,4.33885,4.8183737,0
781,-9.269324,-0.7003758,0
782,4.1536145,6.176934,0
783,-8.409919,2.749094,0
784,3.1450272,4.893279,0
785,-0.4121548,-3.6229684,1
786,13.717692,-4.108865,0
787,2.524157,5.247428,0
788,12.5193205,-5.424431,1
789,3.7710407,4.313127,0
790,5.336441,13.264404,0
791,13.162851,7.8699975,0
792,4.778432,3.9214683,0
793,4.805597,3.8961148,0
794,12.752264,-5.628179,1
795,-14.256142,6.943615,1
796,5.364816,13.234158,0
797,-13.545208,-2.1916459,0
798,-10.086554,-5.5388913,1
799,12.938213,7.633884,0
800,-8.243777,-14.591516,0
801,3.1771913,4.8712893,0
802,-14.247647,6.9529176,1
803,2.6435878,5.9069047,0
804,-16.870802,-3.0895176,0
805,3.4944491,4.749002,0
806,-16.834951,-3.0538454,0
807,4.1076922,4.1842318,0
808,16.278715,10.9994335,0
809,1.3656759,6.044691,0
810,15.696485,-2.614088,0
811,-8.237574,-14.582072,0
812,-2.8139927,2.8880816,1
813,10.109579,-9.566477,1
814,-14.269079,6.9315076,1
815,7.8529816,-7.3734527,0
816,13.095028,7.788339,0
817,4.2232733,4.1332893,0
818,1.7165264,5.1972523,0
819,5.364936,13.239873,0
820,4.1621356,6.2028737,0
821,13.706007,-4.0978775,0
822,-8.215363,-14.557038,0
823,2.8081412,2.7163908,0
824,12.967398,7.658281,0
825,4.013998,5.2891526,0
826,1.3342094,5.831295,0
827,1.3421884,5.415543,0
828,7.233695,9.718287,0
829,1.1954056,5.620737,0
830,-9.386949,4.5141373,0
831,1.5173452,5.393456,0
832,13.141646,7.83904,0
833,2.7154129,5.1677084,0
834,3.7899466,4.340938,0
835,12.527139,-5.4294863,1
836,-8.419207,2.738809,0
837,-2.814042,2.888187,1
838,3.208508,4.8619323,0
839,3.1740334,4.878764,0
840,1.3632075,5.406032,0
841,-0.41281804,-3.6239243,1
842,-16.835558,-3.0556877,0
843,13.698483,-4.09526,0
844,-10.0185375,16.85996,0
845,14.004868,1.3652967,0
846,7.868984,-7.352691,0
847,12.186916,-7.5060153,0
848,16.269772,11.009729,0
849,1.3382996,5.383416,0
850,5.307221,13.289926,0
851,13.154826,7.8436503,0
852,-9.273892,-0.70398843,0
853,-11.700757,5.4866624,0
854,13.698874,-4.0890064,0
855,13.168853,7.8729243,0
856,1.1586599,5.6512523,0
857,-16.817705,-3.0371287,0
858,-8.248088,-14.594261,0
859,12.752186,-5.6290054,1
860,12.983374,7.6819677,0
861,3.142451,4.8863106,0
862,3.9055634,4.3232956,0
863,-10.018852,16.859512,0
864,4.3324885,4.8130307,0
865,3.2374988,3.5703654,0
866,0.93230164,-3.8242521,0
867,3.7729256,4.449533,0
868,-9.3987665,4.5072627,0
869,3.1901584,3.5230515,0
870,13.180604,7.8619742,0
871,2.5029066,5.2709064,0
872,7.8632064,-7.369428,0
873,15.9140215,6.253465,0
874,7.856025,-7.3682356,0
875,3.7924752,4.300352,0
876,7.8248363,-7.3910966,0
877,3.169324,3.4810102,0
878,3.521622,4.721427,0
879,5.3053846,13.292345,0
880,1.5151875,5.392602,0
881,-5.610467,-2.645665,0
882,3.1533108,4.8992724,0
883,3.2177787,3.5480692,0
884,3.752888,4.3694024,0
885,1.1301993,5.5843825,0
886,4.779163,3.9145255,0
887,3.9390397,4.318048,0
888,3.9817502,4.771374,0
889,2.8089304,2.7193177,0
890,-11.0694065,-17.215061,0
891,3.707848,4.3865314,0
892,4.8189907,3.8871508,0
893,15.723433,-2.6423156,0
894,-8.410681,2.753503,0
895,13.1303,7.827098,0
896,-16.87079,-3.089836,0
897,-8.354327,2.8113754,0
898,-8.427183,2.7421448,0
899,3.236195,3.5795004,0
900,3.829725,4.4125547,0
901,-11.786425,5.57497,0
902,-4.6041493,7.184532,0
903,-13.557135,-2.203932,0
